Order Date,Product Name,Category Name,Total Quantity,Total Sales,Total Profit,Order Count
2015-05-10,Clicgear 8.0 Shoe Brush,Golf Gloves,5,49.95000076,6.239999771,1
2015-05-10,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,7,2099.8600770000003,531.42000191,7
2015-05-10,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,13,5199.740143,61.93998718999992,13
2015-05-10,Glove It Women's Mod Oval Golf Glove,Golf Balls,4,79.95999908,21.82999992,1
2015-05-10,Hirzl Women's Hybrid Golf Glove,Golf Balls,5,74.94999695,23.55999947,1
2015-05-10,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.94999695,16.19000053,1
2015-05-10,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,5,325.0,124.3099976,1
2015-05-10,Nike Dri-FIT Crew Sock 6 Pack,Hockey,2,44.0,12.43999958,1
2015-05-10,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,15,1949.8500825000006,165.19999696999997,15
2015-05-10,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,43,2150.0,-54.21000481200003,16
2015-05-10,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,37,3699.6299439399995,595.3400058790002,14
2015-05-10,Nike Women's Legend V-Neck T-Shirt,Hockey,3,75.0,29.04000092,1
2015-05-10,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,53,2648.9399682000007,233.77000950299998,19
2015-05-10,Pelican Sunstream 100 Kayak,Water Sports,15,2999.8500824999996,459.24999938800005,15
2015-05-10,Perfect Fitness Perfect Rip Deck,Cleats,55,3299.45008086,377.4299974520001,18
2015-05-10,Team Golf Pittsburgh Steelers Putter Grip,Accessories,3,74.97000122,30.70000076,1
2015-05-10,Team Golf St. Louis Cardinals Putter Grip,Accessories,5,124.9499969,48.97999954,1
2015-05-10,Team Golf Texas Longhorns Putter Grip,Accessories,5,124.9499969,-25.61000061,1
2015-05-10,Titleist Pro V1x Golf Balls,Electronics,3,143.9700012,43.54000092,1
2015-05-10,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,25,999.7500266,199.730000265,8
2015-05-10,Under Armour Men's Tech II T-Shirt,Lacrosse,5,124.9499969,44.04000092,1
2015-05-10,Under Armour Women's Ignite Slide,Electronics,2,63.97999954,28.79000092,1
2015-05-10,adidas Men's Germany Black Crest Away Tee,Girls' Apparel,10,250.0,-29.879999163999997,2
2015-05-11,Clicgear 8.0 Shoe Brush,Golf Gloves,2,19.97999954,3.640000105,1
2015-05-11,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,506.4499931000001,11
2015-05-11,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,22,8799.560241999998,-1855.05999741,22
2015-05-11,Glove It Urban Brick Golf Towel,Trade-In,4,63.95999908,19.5,1
2015-05-11,Glove It Women's Imperial Golf Glove,Golf Balls,4,79.95999908,36.43999863,1
2015-05-11,Hirzl Men's Hybrid Golf Glove,Golf Balls,3,44.97000122,12.59000015,1
2015-05-11,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,3,53.97000122,13.32999992,1
2015-05-11,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,3,195.0,-68.79000092,1
2015-05-11,Nike Dri-FIT Crew Sock 6 Pack,Hockey,3,66.0,15.839999673000001,2
2015-05-11,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,22,2859.7801209999993,549.72999861,22
2015-05-11,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,2,60.0,24.98999977,1
2015-05-11,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,48,2400.0,457.839999326,16
2015-05-11,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,41,4099.5900573,652.2799833999999,10
2015-05-11,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,82,4098.3599662000015,271.1599969690001,27
2015-05-11,Pelican Sunstream 100 Kayak,Water Sports,15,2999.8500824999996,350.8799915839999,15
2015-05-11,Perfect Fitness Perfect Rip Deck,Cleats,72,4319.280086379999,605.23999115,23
2015-05-11,Team Golf San Francisco Giants Putter Grip,Accessories,4,99.95999908,44.08000183,1
2015-05-11,Titleist Pro V1 High Numbers Personalized Gol,Electronics,2,103.9800034,40.0699997,1
2015-05-11,Titleist Pro V1x Golf Balls,Electronics,3,143.9700012,35.56000137,1
2015-05-11,Titleist Pro V1x High Numbers Personalized Go,Electronics,5,259.9500122,101.7200012,1
2015-05-11,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,31,1239.6900366799998,200.44000315500003,11
2015-05-11,Under Armour Men's Compression EV SL Slide,Electronics,1,44.99000168,18.13999939,1
2015-05-11,Under Armour Women's Micro G Skulpt Running S,Boxing & MMA,5,274.8500061,-122.02000046,2
2015-05-12,Clicgear Rovic Cooler Bag,Golf Gloves,2,79.98000336,-2.74000001,1
2015-05-12,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,13,3899.740143000001,1130.7100105,13
2015-05-12,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,17,6799.660186999999,137.930022515,17
2015-05-12,Glove It Women's Imperial Golf Glove,Golf Balls,4,79.95999908,22.67000008,1
2015-05-12,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,9.140000343,1
2015-05-12,Hirzl Men's Hybrid Golf Glove,Golf Balls,4,59.95999908,26.77000046,1
2015-05-12,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.94999695,27.01000023,1
2015-05-12,Nike Dri-FIT Crew Sock 6 Pack,Hockey,3,66.0,17.55999947,1
2015-05-12,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,20,2599.8001099999997,423.63999745800004,20
2015-05-12,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,56,2800.0,127.439987983,18
2015-05-12,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,29,2899.70998376,-1282.4900054399998,10
2015-05-12,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,50,2498.9999845999996,233.42000056400005,20
2015-05-12,Pelican Sunstream 100 Kayak,Water Sports,13,2599.8700715,189.92999270999996,13
2015-05-12,Perfect Fitness Perfect Rip Deck,Cleats,54,3239.46006776,499.36998659999995,19
2015-05-12,Team Golf San Francisco Giants Putter Grip,Accessories,5,124.95000076,47.01000023,2
2015-05-12,Team Golf St. Louis Cardinals Putter Grip,Accessories,1,24.98999977,3.369999886,1
2015-05-12,Team Golf Tennessee Volunteers Putter Grip,Accessories,1,24.98999977,5.0,1
2015-05-12,Titleist Pro V1x Golf Balls,Electronics,3,143.97000504,33.11999893,2
2015-05-12,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,16,639.84002302,-15.339996814999997,7
2015-05-12,Under Armour Kids' Mercenary Slide,Electronics,8,223.9199982,10.810001369999998,2
2015-05-12,Under Armour Women's Ignite Slide,Electronics,6,191.93999864,33.990001680000006,2
2015-05-12,Under Armour Women's Micro G Skulpt Running S,Boxing & MMA,1,54.97000122,-39.88999939,1
2015-05-12,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,4,139.96000672,49.85999871,2
2015-05-12,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,3,179.97000508,34.78999901,2
2015-05-12,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,5,350.0,99.47000122,1
2015-05-13,Bridgestone e6 Straight Distance NFL Carolina,Electronics,3,95.97000122,44.15000153,1
2015-05-13,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,1,31.98999977,10.01000023,1
2015-05-13,Clicgear 8.0 Shoe Brush,Golf Gloves,2,19.97999954,1.940000057,1
2015-05-13,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,11,3299.7801210000007,283.7800036009999,11
2015-05-13,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,18,7199.640197999998,584.700033349,18
2015-05-13,Glove It Imperial Golf Towel,Trade-In,3,47.97000122,23.04000092,1
2015-05-13,Nike Dri-FIT Crew Sock 6 Pack,Hockey,1,22.0,10.14000034,1
2015-05-13,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,23,2989.770126499999,316.419990561,23
2015-05-13,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,5,150.0,-190.6499939,1
2015-05-13,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,89,4450.0,921.4800085879998,28
2015-05-13,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,42,4199.57997118,-182.129991551,19
2015-05-13,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,45,2249.09998688,260.789997096,15
2015-05-13,Pelican Sunstream 100 Kayak,Water Sports,17,3399.8300934999993,8.989992090000019,17
2015-05-13,Perfect Fitness Perfect Rip Deck,Cleats,90,5399.100158780001,994.4000066770001,30
2015-05-13,Team Golf St. Louis Cardinals Putter Grip,Accessories,4,99.95999908,37.58000183,1
2015-05-13,Team Golf Tennessee Volunteers Putter Grip,Accessories,5,124.9499969,35.04999924,1
2015-05-13,Team Golf Texas Longhorns Putter Grip,Accessories,2,49.97999954,16.64999962,1
2015-05-13,Titleist Pro V1x High Numbers Personalized Go,Electronics,3,155.9700012,-123.5299988,1
2015-05-13,Top Flite Women's 2014 XL Hybrid,Golf Apparel,2,39.97999954,11.89000034,1
2015-05-13,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,42,1679.5800091600004,261.7100000500001,11
2015-05-13,Under Armour Men's Tech II T-Shirt,Lacrosse,1,24.98999977,5.800000191,1
2015-05-14,Clicgear Rovic Cooler Bag,Golf Gloves,5,199.95000838,15.550000191999999,2
2015-05-14,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,16,4799.680176,799.8300038499999,16
2015-05-14,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,16,6399.680175999999,281.1499863500001,16
2015-05-14,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,5,109.9499969,31.34000015,1
2015-05-14,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.94999695,-36.22000122,1
2015-05-14,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,5,325.0,21.20999908,1
2015-05-14,Nike Dri-FIT Crew Sock 6 Pack,Hockey,7,154.0,-15.180000300000001,2
2015-05-14,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,25,3249.750137499999,483.08999683799993,25
2015-05-14,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,67,3350.0,733.85999498,20
2015-05-14,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,55,5499.450012119999,-218.36999058100002,17
2015-05-14,Nike Women's Legend V-Neck T-Shirt,Hockey,4,100.0,32.87000084,2
2015-05-14,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,58,2898.8399810200003,3.1600086290000107,19
2015-05-14,Pelican Sunstream 100 Kayak,Water Sports,13,2599.8700715,481.30999946099996,13
2015-05-14,Perfect Fitness Perfect Rip Deck,Cleats,99,5939.0101698200015,-20.27004808100005,29
2015-05-14,TYR Boys' Team Digi Jammer,Girls' Apparel,2,79.98000336,8.409999847,1
2015-05-14,Team Golf New England Patriots Putter Grip,Accessories,5,124.9499969,-52.47999954,1
2015-05-14,Team Golf Pittsburgh Steelers Putter Grip,Accessories,2,49.97999954,3.25999999,1
2015-05-14,Team Golf St. Louis Cardinals Putter Grip,Accessories,2,49.97999954,19.67000008,1
2015-05-14,Team Golf Tennessee Volunteers Putter Grip,Accessories,5,124.9499969,39.45999908,1
2015-05-14,Team Golf Texas Longhorns Putter Grip,Accessories,2,49.97999954,13.98999977,1
2015-05-14,Titleist Pro V1 High Numbers Personalized Gol,Electronics,3,155.9700012,-38.99000168,1
2015-05-14,Titleist Pro V1x High Numbers Personalized Go,Electronics,5,259.9500122,70.11000061,1
2015-05-14,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,35,1399.6500319,236.649995919,13
2015-05-14,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,5,174.9499969,15.23999977,1
2015-05-14,Under Armour Kids' Mercenary Slide,Electronics,4,111.95999908,37.28999901,2
2015-05-14,Under Armour Men's Tech II T-Shirt,Lacrosse,6,149.93999667,11.980000019,2
2015-05-14,Under Armour Women's Ignite Slide,Electronics,5,159.9499969,12.81000042,1
2015-05-15,Clicgear Rovic Cooler Bag,Golf Gloves,7,279.9300079,110.20999909,2
2015-05-15,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,10,2999.8001100000006,-25.480009060000086,10
2015-05-15,ENO Atlas Hammock Straps,Hunting & Shooting,4,119.9599991,2.160000086,1
2015-05-15,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,16,6399.680175999999,1138.430011757,16
2015-05-15,Glove It Urban Brick Golf Towel,Trade-In,4,63.95999908,-10.38000011,1
2015-05-15,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,18,2339.820099,-177.53000037199996,18
2015-05-15,Nike Men's Comfort 2 Slide,Tennis & Racquet,3,134.9700012,2.380000114,1
2015-05-15,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,65,3250.0,633.429996229,22
2015-05-15,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,35,3499.6499862,-100.99001640600001,14
2015-05-15,Nike Women's Legend V-Neck T-Shirt,Hockey,5,125.0,38.34000015,1
2015-05-15,Nike Women's Tempo Shorts,Cardio Equipment,3,90.0,31.36000061,1
2015-05-15,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,58,2898.83996952,341.149996505,19
2015-05-15,Pelican Sunstream 100 Kayak,Water Sports,15,2999.8500824999996,388.110008496,15
2015-05-15,Perfect Fitness Perfect Rip Deck,Cleats,78,4679.220115680002,903.3700008079999,28
2015-05-15,Team Golf St. Louis Cardinals Putter Grip,Accessories,5,124.9499969,-84.33999634,1
2015-05-15,Team Golf Texas Longhorns Putter Grip,Accessories,4,99.95999908,41.34000015,1
2015-05-15,Titleist Pro V1x High Numbers Personalized Go,Electronics,2,103.9800034,6.900000095,1
2015-05-15,Top Flite Women's 2014 XL Hybrid,Golf Apparel,3,59.97000122,17.45000076,1
2015-05-15,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,34,1359.6599996,487.91999722,10
2015-05-15,Under Armour Kids' Mercenary Slide,Electronics,4,111.9599991,33.45000076,1
2015-05-15,Under Armour Men's Compression EV SL Slide,Electronics,2,89.98000336,27.04000092,1
2015-05-15,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,1,59.99000168,5.039999962,1
2015-05-16,Bag Boy Beverage Holder,Golf Gloves,10,249.89999766,44.89999962,3
2015-05-16,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,3,95.97000122,19.43000031,1
2015-05-16,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,17,5099.6601869999995,549.5799808099999,17
2015-05-16,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,11,4399.780121000001,457.0600279499999,11
2015-05-16,Glove It Women's Imperial Golf Glove,Golf Balls,2,39.97999954,15.82999992,1
2015-05-16,Glove It Women's Mod Oval 3-Zip Carry All Gol,Trade-In,3,65.97000122,16.71999931,1
2015-05-16,Glove It Women's Mod Oval Golf Glove,Golf Balls,2,39.97999954,3.200000048,1
2015-05-16,Hirzl Women's Hybrid Golf Glove,Golf Balls,4,59.95999908,9.239999771,1
2015-05-16,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,5,89.94999695,-1.190000057,1
2015-05-16,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,16,2079.8400880000004,565.840003023,16
2015-05-16,Nike Men's Comfort 2 Slide,Tennis & Racquet,4,179.9600067,33.74000168,1
2015-05-16,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,5,150.0,68.30999756,1
2015-05-16,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,42,2100.0,519.730004372,16
2015-05-16,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,35,3499.6499558799997,219.78000069,12
2015-05-16,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,66,3298.679962280001,122.150007665,20
2015-05-16,Pelican Sunstream 100 Kayak,Water Sports,18,3599.820098999999,-72.47001550999994,18
2015-05-16,Perfect Fitness Perfect Rip Deck,Cleats,53,3179.4700891400003,105.38001546699999,19
2015-05-16,Team Golf New England Patriots Putter Grip,Accessories,3,74.97000122,17.80999947,1
2015-05-16,Team Golf San Francisco Giants Putter Grip,Accessories,3,74.97000122,10.63000011,1
2015-05-16,Team Golf St. Louis Cardinals Putter Grip,Accessories,1,24.98999977,1.24000001,1
2015-05-16,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,31,1239.69002516,347.149999629,10
2015-05-16,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,2,69.98000336,28.32999992,1
2015-05-17,Clicgear Rovic Cooler Bag,Golf Gloves,4,159.9600067,15.90999985,1
2015-05-17,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,14,4199.720154000001,634.09999468,14
2015-05-17,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,14,5599.720154,852.9900282000001,14
2015-05-17,Glove It Urban Brick Golf Towel,Trade-In,3,47.97000122,4.179999828,1
2015-05-17,Hirzl Women's Soffft Flex Golf Glove,Golf Balls,4,71.95999908,27.62999916,1
2015-05-17,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,17,2209.8300935,142.950002917,17
2015-05-17,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50,2500.0,521.54000187,17
2015-05-17,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,43,4299.57002252,-47.189995040000014,13
2015-05-17,Nike Women's Legend V-Neck T-Shirt,Hockey,3,75.0,32.08000183,1
2015-05-17,Nike Women's Tempo Shorts,Cardio Equipment,1,30.0,12.26000023,1
2015-05-17,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,51,2548.97996902,416.84999550699996,18
2015-05-17,Pelican Sunstream 100 Kayak,Water Sports,20,3999.8001099999988,25.250020575999997,20
2015-05-17,Perfect Fitness Perfect Rip Deck,Cleats,100,5999.000156440001,1337.5699866109996,32
2015-05-17,Team Golf New England Patriots Putter Grip,Accessories,5,124.9499969,47.75999832,1
2015-05-17,Team Golf Texas Longhorns Putter Grip,Accessories,4,99.95999908,46.97999954,1
2015-05-17,Titleist Pro V1x High Numbers Personalized Go,Electronics,2,103.9800034,32.3199997,1
2015-05-17,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,43,1719.5700261999998,42.139992761000016,19
2015-05-17,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,4,139.9600067,41.15000153,1
2015-05-17,Under Armour Men's Compression EV SL Slide,Electronics,8,359.9200134,134.15000153,2
2015-05-17,Under Armour Women's Ignite PIP VI Slide,Electronics,4,127.9599991,55.84999847,1
2015-05-17,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,5,350.0,30.48999977,1
2015-05-18,Bridgestone e6 Straight Distance NFL Tennesse,Electronics,5,159.9499969,49.09000015,1
2015-05-18,Clicgear 8.0 Shoe Brush,Golf Gloves,5,49.95000076,14.60999966,1
2015-05-18,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,14,4199.720154000001,472.3200006690001,14
2015-05-18,ENO Atlas Hammock Straps,Hunting & Shooting,6,179.93999864,8.670000080000001,2
2015-05-18,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,17,6799.660186999999,727.8900051300002,17
2015-05-18,Glove It Imperial Golf Towel,Trade-In,4,63.95999908,6.960000038,1
2015-05-18,Hirzl Women's Hybrid Golf Glove,Golf Balls,2,29.97999954,8.710000038,1
2015-05-18,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,23,2989.770126499999,295.92000321899997,23
2015-05-18,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,9,270.0,85.55999755,2
2015-05-18,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,73,3650.0,590.499994765,24
2015-05-18,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,52,5199.480011039999,608.2700119,16
2015-05-18,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,59,2948.8199804800006,-24.93998909399997,25
2015-05-18,Pelican Sunstream 100 Kayak,Water Sports,16,3199.8400879999995,761.91000176,16
2015-05-18,Perfect Fitness Perfect Rip Deck,Cleats,85,5099.150123720002,-543.809989451,30
2015-05-18,Team Golf Pittsburgh Steelers Putter Grip,Accessories,2,49.97999954,1.559999943,1
2015-05-18,Team Golf St. Louis Cardinals Putter Grip,Accessories,4,99.95999908,42.22000122,1
2015-05-18,Team Golf Tennessee Volunteers Putter Grip,Accessories,1,24.98999977,9.130000114,1
2015-05-18,Titleist Pro V1 High Numbers Personalized Gol,Electronics,5,259.9500122,120.3700027,1
2015-05-18,Titleist Pro V1x Golf Balls,Electronics,5,239.9499969,58.02000046,1
2015-05-18,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,34,1359.6600110799998,-414.240007421,12
2015-05-18,Under Armour Men's Compression EV SL Slide,Electronics,3,134.9700012,-54.65999985,1
2015-05-18,Under Armour Men's Tech II T-Shirt,Lacrosse,1,24.98999977,7.349999905,1
2015-05-18,Under Armour Women's Ignite Slide,Electronics,2,63.97999954,-10.23999977,1
2015-05-18,Under Armour Women's Micro G Skulpt Running S,Boxing & MMA,3,164.9100037,50.65000153,1
2015-05-19,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,4,120.0,43.909998894,2
2015-05-19,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,10,2999.8001100000006,144.15000153,10
2015-05-19,ENO Atlas Hammock Straps,Hunting & Shooting,2,59.97999954,-46.06000137,1
2015-05-19,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,25,9999.500274999997,300.47998356,25
2015-05-19,Glove It Urban Brick Golf Towel,Trade-In,1,15.98999977,4.53000021,1
2015-05-19,Glove It Women's Imperial Golf Glove,Golf Balls,2,39.97999954,12.5699997,1
2015-05-19,Glove It Women's Mod Oval Golf Glove,Golf Balls,3,59.97000122,-11.05000019,1
2015-05-19,Hirzl Women's Hybrid Golf Glove,Golf Balls,1,14.98999977,4.960000038,1
2015-05-19,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,5,325.0,32.3199997,1
2015-05-19,Nike Dri-FIT Crew Sock 6 Pack,Hockey,5,110.0,-167.22000118,2
2015-05-19,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,30,3899.700164999998,571.570002161,30
2015-05-19,Nike Men's Comfort 2 Slide,Tennis & Racquet,4,179.9600067,40.33000183,1
2015-05-19,Nike Men's Deutschland Weltmeister Winners Bl,Girls' Apparel,10,300.0,94.13000106999999,2
2015-05-19,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50,2500.0,198.75000846399993,18
2015-05-19,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,37,3699.62998962,124.49996662200004,12
2015-05-19,Nike Women's Legend V-Neck T-Shirt,Hockey,5,125.0,41.83000183,1
2015-05-19,Nike Women's Tempo Shorts,Cardio Equipment,1,30.0,13.97000027,1
2015-05-19,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,58,2898.8399696800006,426.9899941,20
2015-05-19,Pelican Sunstream 100 Kayak,Water Sports,13,2599.8700715,358.22000121,13
2015-05-19,Perfect Fitness Perfect Rip Deck,Cleats,66,3959.3401222400007,865.6399884519999,20
2015-05-19,TYR Boys' Team Digi Jammer,Girls' Apparel,5,199.9499969,59.47000122,1
2015-05-19,Team Golf New England Patriots Putter Grip,Accessories,7,174.92999644,32.8199997,2
2015-05-19,Team Golf St. Louis Cardinals Putter Grip,Accessories,8,199.91999812,18.019999985000002,2
2015-05-19,Titleist Pro V1 High Numbers Personalized Gol,Electronics,3,155.9700012,36.61000061,1
2015-05-19,Titleist Pro V1x Golf Balls,Electronics,4,191.9600067,39.50999832,1
2015-05-19,Titleist Pro V1x High Numbers Golf Balls,Electronics,3,143.9700012,-52.93000031,1
2015-05-19,Titleist Pro V1x High Numbers Personalized Go,Electronics,2,103.9800034,22.97999954,1
2015-05-19,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,33,1319.6700323599998,55.99000512700001,12
2015-05-19,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,4,139.9600067,66.51000214,1
2015-05-19,Under Armour Women's Ignite Slide,Electronics,1,31.98999977,11.76000023,1
2015-05-19,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,1,70.0,20.70000076,1
2015-05-20,Bridgestone e6 Straight Distance NFL Carolina,Electronics,2,63.97999954,24.65999985,1
2015-05-20,Bridgestone e6 Straight Distance NFL San Dieg,Electronics,1,31.98999977,12.59000015,1
2015-05-20,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,17,5099.6601869999995,-135.10002225599993,17
2015-05-20,ENO Atlas Hammock Straps,Hunting & Shooting,2,59.97999954,-154.1799927,1
2015-05-20,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,16,6399.680175999999,914.7700072299999,16
2015-05-20,Glove It Women's Imperial Golf Glove,Golf Balls,5,99.94999695,44.08000183,1
2015-05-20,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,4,260.0,114.6600037,1
2015-05-20,Nike Dri-FIT Crew Sock 6 Pack,Hockey,2,44.0,2.799999952,1
2015-05-20,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,18,2339.820099,196.81000994200005,18
2015-05-20,Nike Men's Comfort 2 Slide,Tennis & Racquet,3,134.9700012,-81.91999817,1
2015-05-20,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,62,3100.0,823.1199980159998,21
2015-05-20,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,33,3299.6699676199996,401.92001060600006,12
2015-05-20,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,38,1899.2399863800001,126.19000627999998,13
2015-05-20,Pelican Sunstream 100 Kayak,Water Sports,17,3399.8300934999993,8.980028056999984,17
2015-05-20,Perfect Fitness Perfect Rip Deck,Cleats,77,4619.23013694,1058.0299978499997,24
2015-05-20,TYR Boys' Team Digi Jammer,Girls' Apparel,4,159.9600067,11.76000023,1
2015-05-20,Team Golf San Francisco Giants Putter Grip,Accessories,2,49.97999954,11.47999954,1
2015-05-20,Team Golf St. Louis Cardinals Putter Grip,Accessories,4,99.95999908,-24.73999977,1
2015-05-20,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,29,1159.71004096,200.009999276,10
2015-05-20,Under Armour Hustle Storm Medium Duffle Bag,Fitness Accessories,3,104.9700012,-84.8199997,1
2015-05-20,Under Armour Men's Compression EV SL Slide,Electronics,1,44.99000168,17.20999908,1
2015-05-20,Under Armour Women's Ignite PIP VI Slide,Electronics,1,31.98999977,8.649999619,1
2015-05-20,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,4,139.9600067,43.81000137,1
2015-05-20,adidas Men's F10 Messi TRX FG Soccer Cleat,Baseball & Softball,5,299.9500046,124.9300003,2
2015-05-21,Bridgestone e6 Straight Distance NFL Carolina,Electronics,4,127.9599991,14.17000008,1
2015-05-21,Clicgear Rovic Cooler Bag,Golf Gloves,6,239.93999858,-154.779995652,2
2015-05-21,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,15,4499.700165,-365.16997198499973,15
2015-05-21,ENO Atlas Hammock Straps,Hunting & Shooting,3,89.97000122,6.610000134,1
2015-05-21,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,14,5599.720154,675.5899887800001,14
